Datetime,Adj Close,Close,High,Low,Open,Volume
2024-11-24 06:24:00+00:00,98221.4140625,98221.4140625,98221.4140625,98221.4140625,98221.4140625,2101248
2024-11-24 06:26:00+00:00,98336.7265625,98336.7265625,98336.7265625,98336.7265625,98336.7265625,61321216
2024-11-24 06:27:00+00:00,98353.109375,98353.109375,98353.109375,98353.109375,98353.109375,0
2024-11-24 06:28:00+00:00,98377.796875,98377.796875,98377.796875,98377.796875,98377.796875,31825920
2024-11-24 06:29:00+00:00,98356.15625,98356.15625,98356.15625,98356.15625,98356.15625,80400384
2024-11-24 06:30:00+00:00,98338.796875,98338.796875,98338.796875,98338.796875,98338.796875,10670080
2024-11-24 06:31:00+00:00,98312.3046875,98312.3046875,98312.3046875,98312.3046875,98312.3046875,0
2024-11-24 06:32:00+00:00,98349.234375,98349.234375,98349.234375,98349.234375,98349.234375,43945984
2024-11-24 06:33:00+00:00,98363.4140625,98363.4140625,98363.4140625,98363.4140625,98363.4140625,0
2024-11-24 06:34:00+00:00,98363.65625,98363.65625,98363.65625,98363.65625,98363.65625,4304896
2024-11-24 06:35:00+00:00,98347.3203125,98347.3203125,98347.3203125,98347.3203125,98347.3203125,13049856
2024-11-24 06:36:00+00:00,98354.1796875,98354.1796875,98354.1796875,98354.1796875,98354.1796875,19517440
2024-11-24 06:38:00+00:00,98351.75,98351.75,98351.75,98351.75,98351.75,27938816
2024-11-24 06:39:00+00:00,98352.625,98352.625,98352.625,98352.625,98352.625,47112192
2024-11-24 06:40:00+00:00,98358.2890625,98358.2890625,98358.2890625,98358.2890625,98358.2890625,1593344
2024-11-24 06:41:00+00:00,98331.9140625,98331.9140625,98331.9140625,98331.9140625,98331.9140625,27987968
2024-11-24 06:42:00+00:00,98319.15625,98319.15625,98319.15625,98319.15625,98319.15625,4960256
2024-11-24 06:43:00+00:00,98324.9140625,98324.9140625,98324.9140625,98324.9140625,98324.9140625,81920
2024-11-24 06:44:00+00:00,98316.4609375,98316.4609375,98316.4609375,98316.4609375,98316.4609375,19578880
2024-11-24 06:45:00+00:00,98322.0703125,98322.0703125,98322.0703125,98322.0703125,98322.0703125,3538944
2024-11-24 06:46:00+00:00,98339.0078125,98339.0078125,98339.0078125,98339.0078125,98339.0078125,1200128
2024-11-24 06:47:00+00:00,98385.875,98385.875,98385.875,98385.875,98385.875,36843520
2024-11-24 06:48:00+00:00,98413.671875,98413.671875,98413.671875,98413.671875,98413.671875,0
2024-11-24 06:50:00+00:00,98469.390625,98469.390625,98469.390625,98469.390625,98469.390625,34746368
2024-11-24 06:51:00+00:00,98454.90625,98454.90625,98454.90625,98454.90625,98454.90625,3174400
2024-11-24 06:52:00+00:00,98466.609375,98466.609375,98466.609375,98466.609375,98466.609375,0
2024-11-24 06:53:00+00:00,98463.25,98463.25,98463.25,98463.25,98463.25,8962048
2024-11-24 06:54:00+00:00,98457.8984375,98457.8984375,98457.8984375,98457.8984375,98457.8984375,1818624
2024-11-24 06:55:00+00:00,98473.40625,98473.40625,98473.40625,98473.40625,98473.40625,737280
2024-11-24 06:56:00+00:00,98464.046875,98464.046875,98464.046875,98464.046875,98464.046875,7360512
2024-11-24 06:57:00+00:00,98462.609375,98462.609375,98462.609375,98462.609375,98462.609375,0
2024-11-24 06:58:00+00:00,98463.40625,98463.40625,98463.40625,98463.40625,98463.40625,999424
2024-11-24 06:59:00+00:00,98458.390625,98458.390625,98458.390625,98458.390625,98458.390625,3129344
2024-11-24 07:00:00+00:00,98450.3359375,98450.3359375,98450.3359375,98450.3359375,98450.3359375,950272
2024-11-24 07:02:00+00:00,98454.375,98454.375,98454.375,98454.375,98454.375,0
2024-11-24 07:03:00+00:00,98428.1484375,98428.1484375,98428.1484375,98428.1484375,98428.1484375,0
2024-11-24 07:04:00+00:00,98402.4375,98402.4375,98402.4375,98402.4375,98402.4375,0
2024-11-24 07:05:00+00:00,98455.1953125,98455.1953125,98455.1953125,98455.1953125,98455.1953125,0
2024-11-24 07:06:00+00:00,98457.7265625,98457.7265625,98457.7265625,98457.7265625,98457.7265625,0
2024-11-24 07:07:00+00:00,98450.4609375,98450.4609375,98450.4609375,98450.4609375,98450.4609375,147456
2024-11-24 07:09:00+00:00,98468.203125,98468.203125,98468.203125,98468.203125,98468.203125,0
2024-11-24 07:10:00+00:00,98504.5234375,98504.5234375,98504.5234375,98504.5234375,98504.5234375,499712
2024-11-24 07:11:00+00:00,98501.9375,98501.9375,98501.9375,98501.9375,98501.9375,15822848
2024-11-24 07:12:00+00:00,98492.75,98492.75,98492.75,98492.75,98492.75,4509696
2024-11-24 07:14:00+00:00,98481.609375,98481.609375,98481.609375,98481.609375,98481.609375,29093888
2024-11-24 07:15:00+00:00,98478.140625,98478.140625,98478.140625,98478.140625,98478.140625,0
2024-11-24 07:16:00+00:00,98479.3125,98479.3125,98479.3125,98479.3125,98479.3125,1048576
2024-11-24 07:17:00+00:00,98364.1640625,98364.1640625,98364.1640625,98364.1640625,98364.1640625,0
2024-11-24 07:18:00+00:00,98376.53125,98376.53125,98376.53125,98376.53125,98376.53125,3502080
2024-11-24 07:19:00+00:00,98364.8671875,98364.8671875,98364.8671875,98364.8671875,98364.8671875,1564672
2024-11-24 07:20:00+00:00,98385.6171875,98385.6171875,98385.6171875,98385.6171875,98385.6171875,6438912
2024-11-24 07:21:00+00:00,98405.4765625,98405.4765625,98405.4765625,98405.4765625,98405.4765625,0
2024-11-24 07:22:00+00:00,98397.921875,98397.921875,98397.921875,98397.921875,98397.921875,1994752
2024-11-24 07:23:00+00:00,98415.046875,98415.046875,98415.046875,98415.046875,98415.046875,0
2024-11-24 07:24:00+00:00,98406.359375,98406.359375,98406.359375,98406.359375,98406.359375,2822144
2024-11-24 07:26:00+00:00,98375.6171875,98375.6171875,98375.6171875,98375.6171875,98375.6171875,0
2024-11-24 07:27:00+00:00,98382.8984375,98382.8984375,98382.8984375,98382.8984375,98382.8984375,1576960
2024-11-24 07:28:00+00:00,98377.15625,98377.15625,98377.15625,98377.15625,98377.15625,0
2024-11-24 07:29:00+00:00,98300.8125,98300.8125,98300.8125,98300.8125,98300.8125,17571840
2024-11-24 07:30:00+00:00,98311.34375,98311.34375,98311.34375,98311.34375,98311.34375,0
2024-11-24 07:31:00+00:00,98308.140625,98308.140625,98308.140625,98308.140625,98308.140625,0
2024-11-24 07:32:00+00:00,98302.3671875,98302.3671875,98302.3671875,98302.3671875,98302.3671875,0
2024-11-24 07:33:00+00:00,98309.171875,98309.171875,98309.171875,98309.171875,98309.171875,0
2024-11-24 07:34:00+00:00,98303.6875,98303.6875,98303.6875,98303.6875,98303.6875,0
2024-11-24 07:35:00+00:00,98302.28125,98302.28125,98302.28125,98302.28125,98302.28125,163840
2024-11-24 07:36:00+00:00,98304.5546875,98304.5546875,98304.5546875,98304.5546875,98304.5546875,0
2024-11-24 07:37:00+00:00,98334.9765625,98334.9765625,98334.9765625,98334.9765625,98334.9765625,0
2024-11-24 07:39:00+00:00,98465.890625,98465.890625,98465.890625,98465.890625,98465.890625,0
2024-11-24 07:40:00+00:00,98470.34375,98470.34375,98470.34375,98470.34375,98470.34375,5292032
2024-11-24 07:41:00+00:00,98453.484375,98453.484375,98453.484375,98453.484375,98453.484375,12640256
2024-11-24 07:42:00+00:00,98437.109375,98437.109375,98437.109375,98437.109375,98437.109375,0
2024-11-24 07:43:00+00:00,98430.84375,98430.84375,98430.84375,98430.84375,98430.84375,0
2024-11-24 07:44:00+00:00,98408.9375,98408.9375,98408.9375,98408.9375,98408.9375,6848512
2024-11-24 07:45:00+00:00,98410.4296875,98410.4296875,98410.4296875,98410.4296875,98410.4296875,5586944
2024-11-24 07:46:00+00:00,98386.90625,98386.90625,98386.90625,98386.90625,98386.90625,0
2024-11-24 07:47:00+00:00,98371.984375,98371.984375,98371.984375,98371.984375,98371.984375,13500416
2024-11-24 07:48:00+00:00,98349.515625,98349.515625,98349.515625,98349.515625,98349.515625,0
2024-11-24 07:49:00+00:00,98351.5234375,98351.5234375,98351.5234375,98351.5234375,98351.5234375,0
2024-11-24 07:51:00+00:00,98384.015625,98384.015625,98384.015625,98384.015625,98384.015625,0
2024-11-24 07:52:00+00:00,98360.9609375,98360.9609375,98360.9609375,98360.9609375,98360.9609375,0
2024-11-24 07:53:00+00:00,98367.921875,98367.921875,98367.921875,98367.921875,98367.921875,0
2024-11-24 07:54:00+00:00,98382.3046875,98382.3046875,98382.3046875,98382.3046875,98382.3046875,0
2024-11-24 07:55:00+00:00,98378.9921875,98378.9921875,98378.9921875,98378.9921875,98378.9921875,2109440
2024-11-24 07:56:00+00:00,98375.453125,98375.453125,98375.453125,98375.453125,98375.453125,3948544
2024-11-24 07:57:00+00:00,98379.3125,98379.3125,98379.3125,98379.3125,98379.3125,14786560
2024-11-24 07:59:00+00:00,98445.46875,98445.46875,98445.46875,98445.46875,98445.46875,15351808
2024-11-24 08:00:00+00:00,98491.2265625,98491.2265625,98491.2265625,98491.2265625,98491.2265625,9814016
2024-11-24 08:02:00+00:00,98522.921875,98522.921875,98522.921875,98522.921875,98522.921875,0
2024-11-24 08:03:00+00:00,98513.6953125,98513.6953125,98513.6953125,98513.6953125,98513.6953125,0
2024-11-24 08:04:00+00:00,98506.796875,98506.796875,98506.796875,98506.796875,98506.796875,0
2024-11-24 08:05:00+00:00,98515.3203125,98515.3203125,98515.3203125,98515.3203125,98515.3203125,6897664
2024-11-24 08:06:00+00:00,98501.2109375,98501.2109375,98501.2109375,98501.2109375,98501.2109375,122880
2024-11-24 08:07:00+00:00,98473.015625,98473.015625,98473.015625,98473.015625,98473.015625,0
2024-11-24 08:08:00+00:00,98464.890625,98464.890625,98464.890625,98464.890625,98464.890625,8704000
2024-11-24 08:09:00+00:00,98453.703125,98453.703125,98453.703125,98453.703125,98453.703125,0
2024-11-24 08:10:00+00:00,98422.1328125,98422.1328125,98422.1328125,98422.1328125,98422.1328125,0
2024-11-24 08:11:00+00:00,98441.1796875,98441.1796875,98441.1796875,98441.1796875,98441.1796875,4227072
2024-11-24 08:12:00+00:00,98443.4609375,98443.4609375,98443.4609375,98443.4609375,98443.4609375,0
2024-11-24 08:14:00+00:00,98476.6015625,98476.6015625,98476.6015625,98476.6015625,98476.6015625,0
2024-11-24 08:15:00+00:00,98499.4453125,98499.4453125,98499.4453125,98499.4453125,98499.4453125,28672
2024-11-24 08:16:00+00:00,98494.4921875,98494.4921875,98494.4921875,98494.4921875,98494.4921875,0
2024-11-24 08:17:00+00:00,98454.2109375,98454.2109375,98454.2109375,98454.2109375,98454.2109375,0
2024-11-24 08:18:00+00:00,98480.8125,98480.8125,98480.8125,98480.8125,98480.8125,0
2024-11-24 08:19:00+00:00,98468.5,98468.5,98468.5,98468.5,98468.5,0
2024-11-24 08:20:00+00:00,98458.953125,98458.953125,98458.953125,98458.953125,98458.953125,3911680
2024-11-24 08:21:00+00:00,98457.078125,98457.078125,98457.078125,98457.078125,98457.078125,0
2024-11-24 08:22:00+00:00,98435.9765625,98435.9765625,98435.9765625,98435.9765625,98435.9765625,0
2024-11-24 08:23:00+00:00,98366.0703125,98366.0703125,98366.0703125,98366.0703125,98366.0703125,0
2024-11-24 08:24:00+00:00,98383.71875,98383.71875,98383.71875,98383.71875,98383.71875,0
2024-11-24 08:26:00+00:00,98394.9609375,98394.9609375,98394.9609375,98394.9609375,98394.9609375,0
2024-11-24 08:27:00+00:00,98397.859375,98397.859375,98397.859375,98397.859375,98397.859375,0
2024-11-24 08:28:00+00:00,98380.6875,98380.6875,98380.6875,98380.6875,98380.6875,0
2024-11-24 08:29:00+00:00,98373.25,98373.25,98373.25,98373.25,98373.25,0
2024-11-24 08:30:00+00:00,98372.1171875,98372.1171875,98372.1171875,98372.1171875,98372.1171875,0
2024-11-24 08:31:00+00:00,98310.71875,98310.71875,98310.71875,98310.71875,98310.71875,0
2024-11-24 08:32:00+00:00,98328.6015625,98328.6015625,98328.6015625,98328.6015625,98328.6015625,0
2024-11-24 08:33:00+00:00,98334.484375,98334.484375,98334.484375,98334.484375,98334.484375,0
2024-11-24 08:34:00+00:00,98318.640625,98318.640625,98318.640625,98318.640625,98318.640625,0
2024-11-24 08:35:00+00:00,98281.2890625,98281.2890625,98281.2890625,98281.2890625,98281.2890625,0
2024-11-24 08:36:00+00:00,98265.53125,98265.53125,98265.53125,98265.53125,98265.53125,0
2024-11-24 08:38:00+00:00,98252.59375,98252.59375,98252.59375,98252.59375,98252.59375,0
2024-11-24 08:39:00+00:00,98234.578125,98234.578125,98234.578125,98234.578125,98234.578125,0
2024-11-24 08:40:00+00:00,98233.3671875,98233.3671875,98233.3671875,98233.3671875,98233.3671875,0
2024-11-24 08:41:00+00:00,98226.3515625,98226.3515625,98226.3515625,98226.3515625,98226.3515625,0
2024-11-24 08:42:00+00:00,98235.5859375,98235.5859375,98235.5859375,98235.5859375,98235.5859375,0
2024-11-24 08:43:00+00:00,98235.3828125,98235.3828125,98235.3828125,98235.3828125,98235.3828125,0
2024-11-24 08:44:00+00:00,98206.0078125,98206.0078125,98206.0078125,98206.0078125,98206.0078125,0
2024-11-24 08:45:00+00:00,98195.890625,98195.890625,98195.890625,98195.890625,98195.890625,2125824
2024-11-24 08:46:00+00:00,98211.1875,98211.1875,98211.1875,98211.1875,98211.1875,0
2024-11-24 08:47:00+00:00,98192.734375,98192.734375,98192.734375,98192.734375,98192.734375,0
2024-11-24 08:48:00+00:00,98188.8671875,98188.8671875,98188.8671875,98188.8671875,98188.8671875,0
2024-11-24 08:50:00+00:00,98127.8203125,98127.8203125,98127.8203125,98127.8203125,98127.8203125,0
2024-11-24 08:51:00+00:00,98135.8671875,98135.8671875,98135.8671875,98135.8671875,98135.8671875,7798784
2024-11-24 08:52:00+00:00,98127.40625,98127.40625,98127.40625,98127.40625,98127.40625,0
2024-11-24 08:53:00+00:00,98078.953125,98078.953125,98078.953125,98078.953125,98078.953125,0
2024-11-24 08:54:00+00:00,98096.328125,98096.328125,98096.328125,98096.328125,98096.328125,0
2024-11-24 08:55:00+00:00,98145.7578125,98145.7578125,98145.7578125,98145.7578125,98145.7578125,0
2024-11-24 08:56:00+00:00,98148.9140625,98148.9140625,98148.9140625,98148.9140625,98148.9140625,17698816
2024-11-24 08:57:00+00:00,98145.8828125,98145.8828125,98145.8828125,98145.8828125,98145.8828125,4612096
2024-11-24 08:58:00+00:00,98171.3828125,98171.3828125,98171.3828125,98171.3828125,98171.3828125,0
2024-11-24 08:59:00+00:00,98171.4375,98171.4375,98171.4375,98171.4375,98171.4375,1523712
2024-11-24 09:00:00+00:00,98194.8984375,98194.8984375,98194.8984375,98194.8984375,98194.8984375,40886272
2024-11-24 09:02:00+00:00,98185.265625,98185.265625,98185.265625,98185.265625,98185.265625,0
2024-11-24 09:03:00+00:00,98216.109375,98216.109375,98216.109375,98216.109375,98216.109375,0
2024-11-24 09:04:00+00:00,98202.8984375,98202.8984375,98202.8984375,98202.8984375,98202.8984375,10526720
2024-11-24 09:05:00+00:00,98212.3359375,98212.3359375,98212.3359375,98212.3359375,98212.3359375,0
2024-11-24 09:06:00+00:00,98228.2734375,98228.2734375,98228.2734375,98228.2734375,98228.2734375,0
2024-11-24 09:07:00+00:00,98256.234375,98256.234375,98256.234375,98256.234375,98256.234375,1675264
2024-11-24 09:09:00+00:00,98258.578125,98258.578125,98258.578125,98258.578125,98258.578125,0
2024-11-24 09:10:00+00:00,98270.1484375,98270.1484375,98270.1484375,98270.1484375,98270.1484375,0
2024-11-24 09:11:00+00:00,98239.1328125,98239.1328125,98239.1328125,98239.1328125,98239.1328125,0
2024-11-24 09:12:00+00:00,98255.7421875,98255.7421875,98255.7421875,98255.7421875,98255.7421875,0
2024-11-24 09:15:00+00:00,98270.609375,98270.609375,98270.609375,98270.609375,98270.609375,0
2024-11-24 09:16:00+00:00,98277.6328125,98277.6328125,98277.6328125,98277.6328125,98277.6328125,0
2024-11-24 09:17:00+00:00,98246.234375,98246.234375,98246.234375,98246.234375,98246.234375,0
2024-11-24 09:18:00+00:00,98213.8515625,98213.8515625,98213.8515625,98213.8515625,98213.8515625,0
2024-11-24 09:19:00+00:00,98196.0,98196.0,98196.0,98196.0,98196.0,0
2024-11-24 09:20:00+00:00,98179.828125,98179.828125,98179.828125,98179.828125,98179.828125,0
2024-11-24 09:21:00+00:00,98119.8359375,98119.8359375,98119.8359375,98119.8359375,98119.8359375,0
2024-11-24 09:22:00+00:00,98060.9296875,98060.9296875,98060.9296875,98060.9296875,98060.9296875,0
2024-11-24 09:23:00+00:00,98056.7578125,98056.7578125,98056.7578125,98056.7578125,98056.7578125,3842048
2024-11-24 09:24:00+00:00,98036.234375,98036.234375,98036.234375,98036.234375,98036.234375,0
2024-11-24 09:26:00+00:00,98000.6328125,98000.6328125,98000.6328125,98000.6328125,98000.6328125,0
2024-11-24 09:27:00+00:00,97966.65625,97966.65625,97966.65625,97966.65625,97966.65625,0
2024-11-24 09:28:00+00:00,97989.1015625,97989.1015625,97989.1015625,97989.1015625,97989.1015625,0
2024-11-24 09:29:00+00:00,98001.4375,98001.4375,98001.4375,98001.4375,98001.4375,0
2024-11-24 09:30:00+00:00,98010.0390625,98010.0390625,98010.0390625,98010.0390625,98010.0390625,14143488
2024-11-24 09:31:00+00:00,98005.390625,98005.390625,98005.390625,98005.390625,98005.390625,266240
2024-11-24 09:32:00+00:00,97985.1875,97985.1875,97985.1875,97985.1875,97985.1875,13103104
2024-11-24 09:33:00+00:00,97995.625,97995.625,97995.625,97995.625,97995.625,0
2024-11-24 09:34:00+00:00,98003.890625,98003.890625,98003.890625,98003.890625,98003.890625,7249920
2024-11-24 09:35:00+00:00,98014.0390625,98014.0390625,98014.0390625,98014.0390625,98014.0390625,0
2024-11-24 09:36:00+00:00,98018.21875,98018.21875,98018.21875,98018.21875,98018.21875,2994176
2024-11-24 09:38:00+00:00,97990.8359375,97990.8359375,97990.8359375,97990.8359375,97990.8359375,3833856
2024-11-24 09:39:00+00:00,98008.8125,98008.8125,98008.8125,98008.8125,98008.8125,0
2024-11-24 09:40:00+00:00,98005.8203125,98005.8203125,98005.8203125,98005.8203125,98005.8203125,9408512
2024-11-24 09:42:00+00:00,98012.2109375,98012.2109375,98012.2109375,98012.2109375,98012.2109375,13938688
2024-11-24 09:43:00+00:00,98018.5703125,98018.5703125,98018.5703125,98018.5703125,98018.5703125,3977216
2024-11-24 09:44:00+00:00,98056.296875,98056.296875,98056.296875,98056.296875,98056.296875,0
2024-11-24 09:45:00+00:00,98066.125,98066.125,98066.125,98066.125,98066.125,3153920
2024-11-24 09:46:00+00:00,98103.015625,98103.015625,98103.015625,98103.015625,98103.015625,606208
2024-11-24 09:47:00+00:00,98085.71875,98085.71875,98085.71875,98085.71875,98085.71875,0
2024-11-24 09:48:00+00:00,98039.4765625,98039.4765625,98039.4765625,98039.4765625,98039.4765625,1822720
2024-11-24 09:51:00+00:00,98060.5703125,98060.5703125,98060.5703125,98060.5703125,98060.5703125,2605056
2024-11-24 09:52:00+00:00,98051.078125,98051.078125,98051.078125,98051.078125,98051.078125,1236992
2024-11-24 09:53:00+00:00,98063.296875,98063.296875,98063.296875,98063.296875,98063.296875,2359296
2024-11-24 09:54:00+00:00,98071.2578125,98071.2578125,98071.2578125,98071.2578125,98071.2578125,0
2024-11-24 09:55:00+00:00,98073.2578125,98073.2578125,98073.2578125,98073.2578125,98073.2578125,409600
2024-11-24 09:57:00+00:00,98063.65625,98063.65625,98063.65625,98063.65625,98063.65625,0
2024-11-24 09:58:00+00:00,98048.484375,98048.484375,98048.484375,98048.484375,98048.484375,0
2024-11-24 09:59:00+00:00,98052.171875,98052.171875,98052.171875,98052.171875,98052.171875,0
2024-11-24 10:00:00+00:00,98058.5703125,98058.5703125,98058.5703125,98058.5703125,98058.5703125,3227648
2024-11-24 10:02:00+00:00,98039.5859375,98039.5859375,98039.5859375,98039.5859375,98039.5859375,0
2024-11-24 10:03:00+00:00,98043.234375,98043.234375,98043.234375,98043.234375,98043.234375,0
2024-11-24 10:05:00+00:00,98060.90625,98060.90625,98060.90625,98060.90625,98060.90625,0
2024-11-24 10:06:00+00:00,98047.7109375,98047.7109375,98047.7109375,98047.7109375,98047.7109375,0
2024-11-24 10:07:00+00:00,98036.875,98036.875,98036.875,98036.875,98036.875,0
2024-11-24 10:08:00+00:00,98022.75,98022.75,98022.75,98022.75,98022.75,0
2024-11-24 10:09:00+00:00,98031.6015625,98031.6015625,98031.6015625,98031.6015625,98031.6015625,1921024
2024-11-24 10:10:00+00:00,98035.59375,98035.59375,98035.59375,98035.59375,98035.59375,1515520
2024-11-24 10:11:00+00:00,98003.625,98003.625,98003.625,98003.625,98003.625,0
2024-11-24 10:12:00+00:00,98024.1640625,98024.1640625,98024.1640625,98024.1640625,98024.1640625,0
2024-11-24 10:14:00+00:00,97972.9296875,97972.9296875,97972.9296875,97972.9296875,97972.9296875,0
2024-11-24 10:15:00+00:00,97991.359375,97991.359375,97991.359375,97991.359375,97991.359375,2535424
2024-11-24 10:16:00+00:00,97943.265625,97943.265625,97943.265625,97943.265625,97943.265625,823296
2024-11-24 10:17:00+00:00,97937.3203125,97937.3203125,97937.3203125,97937.3203125,97937.3203125,0
2024-11-24 10:18:00+00:00,97952.109375,97952.109375,97952.109375,97952.109375,97952.109375,0
2024-11-24 10:19:00+00:00,97938.7578125,97938.7578125,97938.7578125,97938.7578125,97938.7578125,0
2024-11-24 10:20:00+00:00,97950.2890625,97950.2890625,97950.2890625,97950.2890625,97950.2890625,0
2024-11-24 10:21:00+00:00,97961.6015625,97961.6015625,97961.6015625,97961.6015625,97961.6015625,0
2024-11-24 10:22:00+00:00,97923.5546875,97923.5546875,97923.5546875,97923.5546875,97923.5546875,208896
2024-11-24 10:23:00+00:00,97948.7109375,97948.7109375,97948.7109375,97948.7109375,97948.7109375,0
2024-11-24 10:24:00+00:00,97977.4765625,97977.4765625,97977.4765625,97977.4765625,97977.4765625,0
2024-11-24 10:26:00+00:00,97983.2734375,97983.2734375,97983.2734375,97983.2734375,97983.2734375,0
2024-11-24 10:27:00+00:00,98020.9296875,98020.9296875,98020.9296875,98020.9296875,98020.9296875,0
2024-11-24 10:28:00+00:00,98033.578125,98033.578125,98033.578125,98033.578125,98033.578125,0
2024-11-24 10:29:00+00:00,97990.890625,97990.890625,97990.890625,97990.890625,97990.890625,0
2024-11-24 10:30:00+00:00,97983.9140625,97983.9140625,97983.9140625,97983.9140625,97983.9140625,4472832
2024-11-24 10:31:00+00:00,97978.7265625,97978.7265625,97978.7265625,97978.7265625,97978.7265625,0
2024-11-24 10:32:00+00:00,97964.6484375,97964.6484375,97964.6484375,97964.6484375,97964.6484375,0
2024-11-24 10:33:00+00:00,97949.71875,97949.71875,97949.71875,97949.71875,97949.71875,0
2024-11-24 10:34:00+00:00,97936.265625,97936.265625,97936.265625,97936.265625,97936.265625,4349952
2024-11-24 10:35:00+00:00,97900.3984375,97900.3984375,97900.3984375,97900.3984375,97900.3984375,0
2024-11-24 10:36:00+00:00,97893.4140625,97893.4140625,97893.4140625,97893.4140625,97893.4140625,0
2024-11-24 10:38:00+00:00,97848.2109375,97848.2109375,97848.2109375,97848.2109375,97848.2109375,14360576
2024-11-24 10:39:00+00:00,97838.4609375,97838.4609375,97838.4609375,97838.4609375,97838.4609375,7970816
2024-11-24 10:40:00+00:00,97828.9765625,97828.9765625,97828.9765625,97828.9765625,97828.9765625,679936
2024-11-24 10:41:00+00:00,97812.3984375,97812.3984375,97812.3984375,97812.3984375,97812.3984375,0
2024-11-24 10:42:00+00:00,97792.28125,97792.28125,97792.28125,97792.28125,97792.28125,2572288
2024-11-24 10:43:00+00:00,97784.7890625,97784.7890625,97784.7890625,97784.7890625,97784.7890625,0
2024-11-24 10:44:00+00:00,97758.375,97758.375,97758.375,97758.375,97758.375,0
2024-11-24 10:45:00+00:00,97699.78125,97699.78125,97699.78125,97699.78125,97699.78125,15740928
2024-11-24 10:46:00+00:00,97617.296875,97617.296875,97617.296875,97617.296875,97617.296875,4042752
2024-11-24 10:47:00+00:00,97604.171875,97604.171875,97604.171875,97604.171875,97604.171875,5902336
2024-11-24 10:48:00+00:00,97733.5,97733.5,97733.5,97733.5,97733.5,12210176
2024-11-24 10:50:00+00:00,97682.796875,97682.796875,97682.796875,97682.796875,97682.796875,97939456
2024-11-24 10:51:00+00:00,97725.7734375,97725.7734375,97725.7734375,97725.7734375,97725.7734375,21413888
2024-11-24 10:52:00+00:00,97784.1640625,97784.1640625,97784.1640625,97784.1640625,97784.1640625,0
2024-11-24 10:53:00+00:00,97847.1484375,97847.1484375,97847.1484375,97847.1484375,97847.1484375,39673856
2024-11-24 10:54:00+00:00,97870.6484375,97870.6484375,97870.6484375,97870.6484375,97870.6484375,14512128
2024-11-24 10:55:00+00:00,97863.640625,97863.640625,97863.640625,97863.640625,97863.640625,5070848
2024-11-24 10:56:00+00:00,97828.65625,97828.65625,97828.65625,97828.65625,97828.65625,16289792
2024-11-24 10:57:00+00:00,97833.6953125,97833.6953125,97833.6953125,97833.6953125,97833.6953125,0
2024-11-24 10:58:00+00:00,97815.625,97815.625,97815.625,97815.625,97815.625,0
2024-11-24 10:59:00+00:00,97820.84375,97820.84375,97820.84375,97820.84375,97820.84375,13520896
2024-11-24 11:01:00+00:00,97829.8359375,97829.8359375,97829.8359375,97829.8359375,97829.8359375,0
2024-11-24 11:02:00+00:00,97785.53125,97785.53125,97785.53125,97785.53125,97785.53125,0
2024-11-24 11:03:00+00:00,97724.6171875,97724.6171875,97724.6171875,97724.6171875,97724.6171875,192512
2024-11-24 11:04:00+00:00,97756.3515625,97756.3515625,97756.3515625,97756.3515625,97756.3515625,9183232
2024-11-24 11:05:00+00:00,97768.609375,97768.609375,97768.609375,97768.609375,97768.609375,0
2024-11-24 11:06:00+00:00,97643.421875,97643.421875,97643.421875,97643.421875,97643.421875,20844544
2024-11-24 11:08:00+00:00,97574.09375,97574.09375,97574.09375,97574.09375,97574.09375,10027008
2024-11-24 11:09:00+00:00,97539.8359375,97539.8359375,97539.8359375,97539.8359375,97539.8359375,16445440
2024-11-24 11:10:00+00:00,97535.65625,97535.65625,97535.65625,97535.65625,97535.65625,12804096
2024-11-24 11:11:00+00:00,97493.28125,97493.28125,97493.28125,97493.28125,97493.28125,60768256
2024-11-24 11:12:00+00:00,97640.4453125,97640.4453125,97640.4453125,97640.4453125,97640.4453125,11341824
2024-11-24 11:14:00+00:00,97651.375,97651.375,97651.375,97651.375,97651.375,141316096
2024-11-24 11:15:00+00:00,97603.328125,97603.328125,97603.328125,97603.328125,97603.328125,0
2024-11-24 11:16:00+00:00,97616.3828125,97616.3828125,97616.3828125,97616.3828125,97616.3828125,25890816
2024-11-24 11:17:00+00:00,97525.3828125,97525.3828125,97525.3828125,97525.3828125,97525.3828125,42221568
2024-11-24 11:18:00+00:00,97492.046875,97492.046875,97492.046875,97492.046875,97492.046875,0
2024-11-24 11:20:00+00:00,97444.09375,97444.09375,97444.09375,97444.09375,97444.09375,58056704
2024-11-24 11:21:00+00:00,97523.984375,97523.984375,97523.984375,97523.984375,97523.984375,14045184
2024-11-24 11:22:00+00:00,97542.296875,97542.296875,97542.296875,97542.296875,97542.296875,6393856
2024-11-24 11:23:00+00:00,97542.296875,97542.296875,97542.296875,97542.296875,97542.296875,28299264
2024-11-24 11:24:00+00:00,97646.1328125,97646.1328125,97646.1328125,97646.1328125,97646.1328125,20164608
2024-11-24 11:25:00+00:00,97657.15625,97657.15625,97657.15625,97657.15625,97657.15625,14753792
2024-11-24 11:27:00+00:00,97728.4140625,97728.4140625,97728.4140625,97728.4140625,97728.4140625,90374144
2024-11-24 11:28:00+00:00,97659.703125,97659.703125,97659.703125,97659.703125,97659.703125,8028160
